sn,object type,object,time,Capacity usage(%),Mapped LUN capacity(MB),Total capacity(MB),Used capacity(MB),array_num
20231121131239,Storage Pool,StoragePool001,2023-05-25,35.916773759573616,975175680.0,1809855725.224609,650041786.203613,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-26,35.91719795572759,975175680.0,1809855725.224609,650049463.541992,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-27,35.99778195457192,975175680.0,1809855725.224609,651507917.658691,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-28,35.93398109834209,975175680.0,1809855725.224609,650353214.209473,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-29,35.95251583333376,975175680.0,1809855725.224609,650688666.171875,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-30,36.02925413733347,975175680.0,1809855725.224609,652077518.760254,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-31,35.528683216515255,975175680.0,1809855725.224609,643017907.291016,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-01,35.08581399059763,975175680.0,1809855725.224609,635002613.250488,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-02,34.85658596077403,975175680.0,1809855725.224609,630853916.628906,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-03,34.45928350546403,975175680.0,1809855725.224609,623663315.39502,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-04,34.096490770795235,975175680.0,1809855725.224609,617097290.315918,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-05,33.75955813726456,975175680.0,1809855725.224609,610999295.757813,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-06,34.1038269498071,975175680.0,1809855725.224609,617230064.571777,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-07,34.18107826374548,975175680.0,1809855725.224609,618628201.899902,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-08,34.28856769186587,975175680.0,1809855725.224609,620573605.46875,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-09,34.34093539867982,975175680.0,1809855725.224609,621521385.408691,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-10,34.287113502284285,975175680.0,1809855725.224609,620547286.735352,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-11,34.12198306623762,975175680.0,1809855725.224609,617558664.084473,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-12,33.963185690597335,975175680.0,1809855725.224609,614684660.689941,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-13,33.95909289935068,975175680.0,1809855725.224609,614610587.073242,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-14,34.0065541480019,975175680.0,1809855725.224609,615469567.199219,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-15,34.04403006504985,975175680.0,1809855725.224609,616147827.229492,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-16,34.48621639770474,975175680.0,1809855725.224609,624150761.887207,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-17,34.240027867406496,975175680.0,1809855725.224609,619695104.676758,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-18,33.94242482061703,975175680.0,1809855725.224609,614308918.895996,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-19,33.74762005375439,975175680.0,1809855725.224609,610783233.669922,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-20,33.82936340058356,975175680.0,1809855725.224609,612262670.3125,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-21,33.9106994629465,975175680.0,1809855725.224609,613734735.693848,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-22,33.90318317267706,975175680.0,1809855725.224609,613598701.684082,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-23,33.91177712440886,975175680.0,1809855725.224609,613754239.811523,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-24,33.95881240559888,975175680.0,1809855725.224609,614605510.541016,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-25,33.96432537651879,975175680.0,1809855725.224609,614705287.36084,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-26,33.96851592833112,975175680.0,1809855725.224609,614781130.302734,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-27,33.96884477511493,975175680.0,1809855725.224609,614787081.955078,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-28,33.97223031188458,975175680.0,1809855725.224609,614848355.286133,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-29,34.001732401842254,985661440.0,1809855725.224609,615382300.550293,Array2
20231121131239,Storage Pool,StoragePool001,2023-06-30,33.84618414404029,985661440.0,1809855725.224609,612567101.500977,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-01,33.70092520235671,985661440.0,1809855725.224609,609938124.228516,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-02,33.714401145683944,985661440.0,1809855725.224609,610182019.360352,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-03,33.72270943189463,985661440.0,1809855725.224609,610332387.354004,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-04,33.72912315680441,985661440.0,1809855725.224609,610448466.521484,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-05,33.62676426353909,985661440.0,1809855725.224609,608595918.231445,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-06,33.63734014884073,985661440.0,1809855725.224609,608787326.49707,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-07,33.691247011813466,985661440.0,1809855725.224609,609762962.942871,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-08,34.58516430467963,985661440.0,1809855725.224609,625941576.246582,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-09,35.314280665168,985661440.0,1809855725.224609,639137530.44043,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-10,35.343556734514415,985661440.0,1809855725.224609,639667385.057617,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-11,35.38956142655315,985661440.0,1809855725.224609,640500003.610352,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-12,35.49334827290141,985661440.0,1809855725.224609,642378395.791016,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-13,35.56345534331325,985661440.0,1809855725.224609,643647232.618652,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-14,35.71776518610845,985661440.0,1809855725.224609,646440018.143066,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-15,35.89705002104784,985661440.0,1809855725.224609,649684814.992676,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-16,36.35940767994402,985661440.0,1809855725.224609,658052821.553223,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-17,36.66333925137391,985661440.0,1809855725.224609,663553544.499512,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-18,36.88971468654389,985661440.0,1809855725.224609,667650613.273438,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-19,37.27130017997083,985661440.0,1809855725.224609,674556760.172852,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-20,37.74515130524004,985661440.0,1809855725.224609,683132781.892578,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-21,38.187446061053,985661440.0,1809855725.224609,691137678.853027,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-22,38.62420787443335,985661440.0,1809855725.224609,699042437.538086,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-23,39.0336922395561,985661440.0,1809855725.224609,706453513.76416,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-24,39.39543676521373,985661440.0,1809855725.224609,713000567.772461,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-25,39.79409448528727,985661440.0,1809855725.224609,720215697.343262,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-26,40.142912515144346,985661440.0,1809855725.224609,726528800.427246,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-27,40.511577746703885,985661440.0,1809855725.224609,733201109.227539,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-28,40.86194005859774,985661440.0,1809855725.224609,739542161.588379,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-29,41.29381350478274,985661440.0,1809855725.224609,747358447.879883,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-30,41.68411443401853,985661440.0,1809855725.224609,754422331.593262,Array2
20231121131239,Storage Pool,StoragePool001,2023-07-31,41.99734872739231,985661440.0,1809855725.224609,760091420.385254,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-01,42.08771382958204,985661440.0,1809855725.224609,761726898.36084,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-02,42.13201234760609,1002438656.0,1809855725.224609,762528637.625488,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-03,42.188884567560486,1002438656.0,1809855725.224609,763557942.754395,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-04,42.79900997670417,1002438656.0,1809855725.224609,774600332.402832,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-05,42.79068117565035,1045430272.0,1809855725.224609,774449593.120117,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-06,42.69616063575375,1045430272.0,1809855725.224609,772738907.717285,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-07,42.54013327345869,1045430272.0,1809855725.224609,769915037.567871,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-08,42.20992179209117,1045430272.0,1809855725.224609,763938686.166992,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-09,42.92344721523381,1045430272.0,1809855725.224609,776852466.888672,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-10,43.36064998156928,1062207488.0,1809855725.224609,784765206.186035,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-11,43.80697191204894,1062207488.0,1809855725.224609,792842989.197754,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-12,43.907570335573055,1062207488.0,1809855725.224609,794663675.525391,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-13,43.67717827620404,1062207488.0,1809855725.224609,790493911.648438,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-14,43.54951296336005,1062207488.0,1809855725.224609,788183353.674805,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-15,43.49421653231869,1053818880.0,1809855725.224609,787182568.051758,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-16,43.42592413259735,1053818880.0,1809855725.224609,785946574.145508,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-17,42.98833930887443,1053818880.0,1809855725.224609,778026920.160645,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-18,43.28638451908652,1053818880.0,1809855725.224609,783421108.461426,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-19,43.170784443901375,1053818880.0,1809855725.224609,781328913.882324,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-20,43.13178239848335,1053818880.0,1809855725.224609,780623033.130371,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-21,43.1532258314493,1053818880.0,1809855725.224609,781011128.32959,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-22,43.2120006528827,1053818880.0,1809855725.224609,782074867.800293,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-23,43.895869945198974,1053818880.0,1809855725.224609,794451915.340332,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-24,44.568394694955,1053818880.0,1809855725.224609,806623643.027344,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-25,44.44376041659124,1053818880.0,1809855725.224609,804367942.404785,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-26,44.13581460863213,1053818880.0,1809855725.224609,798794567.568848,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-27,44.09896557875859,1053818880.0,1809855725.224609,798127653.291992,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-28,43.84219765273022,1053818880.0,1809855725.224609,793480524.282227,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-29,43.82617473203454,1053818880.0,1809855725.224609,793190532.534668,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-30,44.06460300528104,1053818880.0,1809855725.224609,797505740.288574,Array2
20231121131239,Storage Pool,StoragePool001,2023-08-31,44.41965953784661,1053818880.0,1809855725.224609,803931751.270996,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-01,44.65281040709313,1053818880.0,1809855725.224609,808151445.626465,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-02,45.581861716494565,1053818880.0,1809855725.224609,824965933.939941,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-03,45.518664923731976,1053818880.0,1809855725.224609,823822163.167969,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-04,45.49136019742388,1053818880.0,1809855725.224609,823327987.015625,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-05,45.59172019244489,1053818880.0,1809855725.224609,825144358.131348,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-06,47.19288553351686,1053818880.0,1809855725.224609,854123140.727051,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-07,47.32597014060951,1053818880.0,1809855725.224609,856531780.10791,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-08,47.13778450454847,1053818880.0,1809855725.224609,853125891.599609,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-09,47.12856246569655,1095761920.0,1809855725.224609,852958986.001465,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-10,47.161652848868485,1095761920.0,1809855725.224609,853557874.195801,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-11,47.16299188327228,1095761920.0,1809855725.224609,853582108.786621,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-12,47.20083153666322,1095761920.0,1809855725.224609,854266951.919922,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-13,47.419992256259405,1095761920.0,1809855725.224609,858233444.750977,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-14,47.351156232863374,1095761920.0,1809855725.224609,856987612.040527,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-15,47.389708090463365,1095761920.0,1809855725.224609,857685345.042481,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-16,47.422659676368816,1095761920.0,1809855725.224609,858281721.206543,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-17,47.606413912987,1095761920.0,1809855725.224609,861607407.77832,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-18,47.54432291820958,1095761920.0,1809855725.224609,860483650.354492,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-19,47.67024122068439,1095761920.0,1809855725.224609,862762589.960938,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-20,47.67273350991642,1129316352.0,1809855725.224609,862807696.800293,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-21,47.79525296285352,1129316352.0,1809855725.224609,865025122.133789,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-22,47.75172017195119,1129316352.0,1809855725.224609,864237241.425293,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-23,47.801275147252085,1129316352.0,1809855725.224609,865134114.98291,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-24,47.82312090782983,1129316352.0,1809855725.224609,865529491.731445,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-25,47.82896403533778,1129316352.0,1809855725.224609,865635243.90918,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-26,48.07324122570794,1129316352.0,1809855725.224609,870056308.624512,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-27,47.77380476933247,1129316352.0,1809855725.224609,864636940.775391,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-28,47.35788575469949,1129316352.0,1809855725.224609,857109406.676758,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-29,47.482811869656366,1129316352.0,1809855725.224609,859370389.120606,Array2
20231121131239,Storage Pool,StoragePool001,2023-09-30,47.06796989008697,1129316352.0,1809855725.224609,851862347.802734,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-01,46.90065903952532,1129316352.0,1809855725.224609,848834262.794922,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-02,46.775067894543305,1129316352.0,1809855725.224609,846561244.26709,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-03,46.653495076352016,1129316352.0,1809855725.224609,844360951.656738,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-04,46.56652035272091,1183842304.0,1809855725.224609,842786834.641602,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-05,46.94718376230577,1183842304.0,1809855725.224609,849676293.153809,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-06,46.89475057976924,1183842304.0,1809855725.224609,848727328.197754,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-07,46.7258146271064,1183842304.0,1809855725.224609,845669831.186523,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-08,46.66517001680059,1183842304.0,1809855725.224609,844572251.234863,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-09,46.61906194433247,1183842304.0,1809855725.224609,843737761.645508,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-10,46.74154352045898,1183842304.0,1809855725.224609,845954501.463379,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-11,46.8062239733034,1183842304.0,1809855725.224609,847125124.342285,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-12,46.96759566622548,1183842304.0,1809855725.224609,850045719.165527,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-13,46.651423374506926,1183842304.0,1809855725.224609,844323456.842285,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-14,46.79813717050806,1183842304.0,1809855725.224609,846978764.878906,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-15,46.90353214845551,1183842304.0,1809855725.224609,848886261.921387,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-16,46.7396421330626,1183842304.0,1809855725.224609,845920089.094727,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-17,46.82460104713937,1183842304.0,1809855725.224609,847457722.865234,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-18,46.890007148807335,1183842304.0,1809855725.224609,848641478.940918,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-19,46.99241648856827,1183842304.0,1809855725.224609,850494940.239746,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-20,46.875495118814925,1183842304.0,1809855725.224609,848378832.135254,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-21,47.05153069249556,1183842304.0,1809855725.224609,851564822.043945,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-22,47.11383267490724,1183842304.0,1809855725.224609,852692398.039551,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-23,47.08598211974071,1183842304.0,1809855725.224609,852188343.172363,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-24,47.120381662050136,1183842304.0,1809855725.224609,852810925.258301,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-25,47.157532863476014,1183842304.0,1809855725.224609,853483308.404297,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-26,47.329904215955885,1194328064.0,1809855725.224609,856602981.195801,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-27,47.25861741051564,1194328064.0,1809855725.224609,855312792.866211,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-28,46.6822008697246,1139802112.0,1809855725.224609,844880485.101563,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-29,46.7179917591528,1139802112.0,1809855725.224609,845528248.562988,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-30,46.69650031827047,1139802112.0,1809855725.224609,845139284.489746,Array2
20231121131239,Storage Pool,StoragePool001,2023-10-31,46.72329765730947,1139802112.0,1809855725.224609,845624277.664551,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-01,46.76294628404346,1139802112.0,1809855725.224609,846341860.605469,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-02,46.81181308418402,1139802112.0,1809855725.224609,847226279.185547,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-03,46.86248548472419,1139802112.0,1809855725.224609,848143376.527832,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-04,46.90588737250082,1140850688.0,1809855725.224609,848928888.078613,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-05,46.95224692098245,1140850688.0,1809855725.224609,849767929.020996,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-06,46.9248403494858,1140850688.0,1809855725.224609,849271909.617676,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-07,46.93132956076264,1140850688.0,1809855725.224609,849389354.979492,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-08,48.23438712143197,1140850688.0,1809855725.224609,872972816.844238,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-09,48.38358010360506,1140850688.0,1809855725.224609,875672994.573731,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-10,50.08271002533756,1140850688.0,1809855725.224609,906424794.741211,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-11,50.13350208903313,1140850688.0,1809855725.224609,907344057.813965,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-12,50.18035435931499,1140850688.0,1809855725.224609,908192016.310059,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-13,50.15502472299881,1140850688.0,1809855725.224609,907733586.437012,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-14,50.21472369367974,1140850688.0,1809855725.224609,908814051.675781,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-15,50.22073054968107,1140850688.0,1809855725.224609,908922767.103027,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-16,50.295627040347405,1140850688.0,1809855725.224609,910278285.527344,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-17,50.32419016531556,1140850688.0,1809855725.224609,910795236.879883,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-18,50.377361639743526,1151336448.0,1809855725.224609,911757563.854004,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-19,50.41796500102514,1151336448.0,1809855725.224609,912492426.112793,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-20,50.418504219862974,1151336448.0,1809855725.224609,912502185.195801,Array2
20231121131239,Storage Pool,StoragePool001,2023-11-21,50.55122557475113,1151336448.0,1809855725.224609,914904250.23584,Array2
20231121131239,Storage Pool,StoragePool002,2022-11-22,37.0405386494915,1428160512.0,1809855725.224609,670380309.401856,Array2
20231121131239,Storage Pool,StoragePool002,2022-11-23,37.154276798730194,1428160512.0,1809855725.224609,672438805.807617,Array2
20231121131239,Storage Pool,StoragePool002,2022-11-24,37.24549130459023,1428160512.0,1809855725.224609,674089656.76416,Array2
20231121131239,Storage Pool,StoragePool002,2022-11-25,37.85693843745738,1428160512.0,1809855725.224609,685155967.705078,Array2
20231121131239,Storage Pool,StoragePool002,2022-11-26,38.13860635909391,1428160512.0,1809855725.224609,690253750.710938,Array2
20231121131239,Storage Pool,StoragePool002,2022-11-27,38.029677441205095,1428160512.0,1809855725.224609,688282294.454102,Array2
20231121131239,Storage Pool,StoragePool002,2022-11-28,37.9895255904417,1428160512.0,1809855725.224609,687555603.884277,Array2
20231121131239,Storage Pool,StoragePool002,2022-11-29,37.89074628617798,1428160512.0,1809855725.224609,685767840.990723,Array2
20231121131239,Storage Pool,StoragePool002,2022-11-30,37.86327901097994,1428160512.0,1809855725.224609,685270722.937988,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-01,37.94657629374687,1428160512.0,1809855725.224609,686778283.579102,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-02,38.04522740333521,1428160512.0,1809855725.224609,688563726.333984,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-03,38.01973578188263,1428160512.0,1809855725.224609,688102364.763672,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-04,37.91323877119535,1428160512.0,1809855725.224609,686174922.518555,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-05,37.783420185615846,1428160512.0,1809855725.224609,683825393.415039,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-06,37.87220261662679,1428160512.0,1809855725.224609,685432227.325684,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-07,38.237877909571786,1428160512.0,1809855725.224609,692050422.550781,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-08,38.34485087187654,1428160512.0,1809855725.224609,693986478.833496,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-09,38.389084401796815,1428160512.0,1809855725.224609,694787041.907227,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-10,39.0776385149182,1428160512.0,1809855725.224609,707248877.944824,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-11,39.15946860491968,1428160512.0,1809855725.224609,708729884.513672,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-12,39.19676301751376,1428160512.0,1809855725.224609,709404859.575195,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-13,39.310140966980775,1428160512.0,1809855725.224609,711456836.884766,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-14,39.59373727650407,1428160512.0,1809855725.224609,716589520.929199,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-15,39.67350210735714,1428160512.0,1809855725.224609,718033149.287109,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-16,40.08611125353403,1428160512.0,1809855725.224609,725500779.541992,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-17,40.47731662856818,1428160512.0,1809855725.224609,732581032.419434,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-18,40.512778806080725,1428160512.0,1809855725.224609,733222846.669434,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-19,40.615670213682776,1428160512.0,1809855725.224609,735085032.700684,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-20,41.00131545615832,1428160512.0,1809855725.224609,742064655.200684,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-21,41.40727190672502,1444937728.0,1809855725.224609,749411881.263184,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-22,41.49904644408733,1449132032.0,1809855725.224609,751072867.981934,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-23,42.148619428270415,1449132032.0,1809855725.224609,762829201.825684,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-24,42.15334137751525,1454374912.0,1809855725.224609,762914662.294434,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-25,41.79820055894518,1454374912.0,1809855725.224609,756487125.856934,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-26,41.5143321911717,1454374912.0,1809855725.224609,751349517.950684,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-27,41.281323069023216,1454374912.0,1809855725.224609,747132389.013184,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-28,40.84128372733693,1454374912.0,1809855725.224609,739168311.794434,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-29,40.70822052248113,1454374912.0,1809855725.224609,736760059.763184,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-30,40.44385705888757,1454374912.0,1809855725.224609,731975462.481934,Array2
20231121131239,Storage Pool,StoragePool002,2022-12-31,40.26699353778549,1454374912.0,1809855725.224609,728774487.919434,Array2
20231121131239,Storage Pool,StoragePool002,2023-01-01,40.24202615399339,1454374912.0,1809855725.224609,728322614.294434,Array2
20231121131239,Storage Pool,StoragePool002,2023-01-02,40.26195025249883,1454374912.0,1809855725.224609,728683211.731934,Array2
20231121131239,Storage Pool,StoragePool002,2023-01-03,40.277339764760384,1454374912.0,1809855725.224609,728961739.700684,Array2
20231121131239,Storage Pool,StoragePool002,2023-01-04,40.29449357683905,1454374912.0,1809855725.224609,729272198.950684,Array2
20231121131239,Storage Pool,StoragePool002,2023-01-05,40.31672207864132,1454374912.0,1809855725.224609,729674502.763184,Array2
20231121131239,Storage Pool,StoragePool002,2023-01-06,40.33375672030933,1454374912.0,1809855725.224609,729982805.200684,Array2
20231121131239,Storage Pool,StoragePool002,2023-01-07,40.35119667570748,1454374912.0,1809855725.224609,730298443.231934,Array2
20231121131239,Storage Pool,StoragePool002,2023-01-08,40.36518602456669,1454374912.0,1809855725.224609,730551630.263184,Array2
